"id","name","description","product_variants","sku","pack","size","gtin","sale_price","is_catch_weight","average_case_weight","image_url","vendor_sku","content_url","ordering_unit","is_broken_case","avg_case_weight","brand","category","sub-category","product-category-style","vendor_name","distributor_name","supplier_name","country_of_origin","productDescriptor","sellingBulletPoints","shelfLife","materialYield","length","width","height","nutritionalInfo","allergenInfo","servingSuggestions","preparationSuggestions","packagingStorage"
"bf03d9e6-2892-45ad-8823-4d506d630fd9","Big Train Dragonfly Green Tea 3.5 lb. Bag(s)","For more than 20 years, Big Train has set the standard for specialty coffee and tea powdered mixes. From blended ice coffee and blended cremes to chai, coffee protein drinks, fruit smoothies and cocoas, Big Train is the supplier of choice to build your menu. The signature blend of high quality ingredients and wide variety of flavors across all Big Train product lines have redefined an industry!

Serving size 1/3 cup = 26 servings per container","","0abda748-e8a6-51de-a053-4227ce4e8489","Each","1 Each","","",,,"https://cdn-s3-odeko-item-management-prod.odeko.com/images/c3a395be-278f-5840-831a-c12d07a983c2",,"https://portal.odeko.com/supply/locations/238ae091-397c-480d-b630-88c1202274b1/catalog/item/bf03d9e6-2892-45ad-8823-4d506d630fd9",,,,"Big Train","Tea & Chai","Tea",,,"ODEKO",,,,,,,,,,,,,,
"06018d31-8480-4e14-8fe4-dc00f869ef22","BW Cooper's Iced Tea Cold Brew Black 32 oz. Bottle(s)","<p>This is an unsweetened cold brew black. The tea is slowly and gently brewed in cold water until it reaches the peak of flavor. We then concentrate the brew to make it easy and convenient to make. The tannins found in cold brew tea are delicate and taste buttery sweet. Slow steeped, smooth, never bitter, this black tea has natural sweetness bringing together flavor, color and aroma. Iced tea reinvented. This bottle makes 1 gallon or mix 1 part tea concentrate to 3 parts water.
</p><p><br></p><p>
32oz bottle</p><style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style><p><span style=""font-size:10pt;font-family:Arial;font-style:normal;"" data-sheets-root=""1"" data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;3oz per 12oz drink = 42 servings per container or makes 1 gallon of cold brew (10 - 12oz drinks)&quot;}"" data-sheets-userformat=""{&quot;2&quot;:513,&quot;3&quot;:{&quot;1&quot;:0},&quot;12&quot;:0}"">3oz per 12oz drink = 42 servings per container or makes 1 gallon of cold brew (10 - 12oz drinks)</span></p>","","0abda748-e8a6-51de-a053-4227ce4e8489","Each","1 Each","","",,,"https://cdn-s3-odeko-item-management-prod.odeko.com/images/4f01fd9f-39ad-53f4-89f9-3da28b5f8639",,"https://portal.odeko.com/supply/locations/238ae091-397c-480d-b630-88c1202274b1/catalog/item/06018d31-8480-4e14-8fe4-dc00f869ef22",,,,"BW Cooper's Iced Tea","Tea & Chai","Tea",,,"ODEKO",,,,,,,,,,,,,,
"0bd06164-715f-4697-b882-90826948ec2f","BW Cooper's Iced Tea Cold Brew Green 32 oz. Bottle(s)","<p>This is an unsweetened cold brew green concentrate. The tea is slowly and gently brewed in cold water until it reaches the peak of flavor. We then concentrate the brew to make it easy and convenient to make. The tannins found in cold brew tea are delicate and taste buttery sweet. A slow steeped, smooth, and lightly tannic green tea, with balanced astringency brining together flavor, color and aroma. The green tea drinker’s search for balance has been created. This bottle makes 1 gallon or mix 1 part tea concentrate to 3 parts water.
</p><p><br></p><p>
32oz bottle</p><style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style><style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style><p><span style=""font-size:10pt;font-family:Arial;font-style:normal;"" data-sheets-root=""1"" data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;3oz per 12oz drink = 42 servings per container or makes 1 gallon of cold brew (10 - 12oz drinks)&quot;}"" data-sheets-userformat=""{&quot;2&quot;:513,&quot;3&quot;:{&quot;1&quot;:0},&quot;12&quot;:0}"">3oz per 12oz drink = 42 servings per container or makes 1 gallon of cold brew (10 - 12oz drinks)</span></p>","","0abda748-e8a6-51de-a053-4227ce4e8489","Each","1 Each","","",,,"https://cdn-s3-odeko-item-management-prod.odeko.com/images/416d54eb-f8c6-5fdb-adab-a2cdec0add70",,"https://portal.odeko.com/supply/locations/238ae091-397c-480d-b630-88c1202274b1/catalog/item/0bd06164-715f-4697-b882-90826948ec2f",,,,"BW Cooper's Iced Tea","Tea & Chai","Tea",,,"ODEKO",,,,,,,,,,,,,,
"d1ed6dcb-6ccb-4c0d-91dc-f192e19f0b4b","Mighty Leaf Chamomile Citrus 15ct Box","Distinguish yourself from your competitors with Mighty Leaf Tea. Elevate your customers tea experience to a level that redefines the meaning of tea.

Box of 15 Sachets","","0abda748-e8a6-51de-a053-4227ce4e8489","Cases (15x)","1 Each","","",,,"https://cdn-s3-odeko-item-management-prod.odeko.com/images/f2dd72f1-566b-5d90-9ead-32b12b004cea",,"https://portal.odeko.com/supply/locations/238ae091-397c-480d-b630-88c1202274b1/catalog/item/d1ed6dcb-6ccb-4c0d-91dc-f192e19f0b4b",,,,"Mighty Leaf","Tea & Chai","Tea",,,"ODEKO",,,,,,,,,,,,,,
"fb9d4f5a-4447-4dcb-b0d8-79d054d93ae9","Mighty Leaf Chamomile Citrus Tea Sachets","Mighty Leaf Chamomile Citrus Loose Tea herbal tea is a refreshing infusion perfected to curl with and savor by the sip. Made with Soothing Egyptian chamomile flowers and subtle slices of citrus fruit, this vibrant blend will rejuvenate the spirit. From intoxicating aroma to sweet flavor, this signature herbal tea infusion in Mighty Leaf's silken tea pouch, their gourmet teabag twist, with chamomile, fruits, and herbs reflects Mighty Leaf's vision of the artisan tea experience.

Case of 100","","0abda748-e8a6-51de-a053-4227ce4e8489","Cases (100x)","1 Each","","",,,"https://cdn-s3-odeko-item-management-prod.odeko.com/images/79be1d55-f4ae-5f6b-9d83-ba73b6ecbec4",,"https://portal.odeko.com/supply/locations/238ae091-397c-480d-b630-88c1202274b1/catalog/item/fb9d4f5a-4447-4dcb-b0d8-79d054d93ae9",,,,"Mighty Leaf","Tea & Chai","Tea",,,"ODEKO",,,,,,,,,,,,,,
"4870fe64-41e9-4f64-9795-caea09045f6b","Mighty Leaf Classic Black Iced Tea Pouches","<p>Mighty Leaf Classic Black Iced Tea consists of high-grown Indian and Ceylon black teas that make a flavorful and thirst quenching summer iced tea. It is refreshing, thirst quenching, calorie free and doesn't have a big caffeine kick so you can enjoy it anytime without worrying about it keeping you up. 
 
Each tea bag brews 1 gallon of tea. </p><p><br></p><p>
 
100 Tea Bags/Case</p><style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style><p><span style=""font-size:10pt;font-family:Arial;font-style:normal;"" data-sheets-root=""1"" data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;1 sachets brews 1 gallon of iced tea = serves up to 10 - 12oz servings\n25 gallons per case = 250 servings per case&quot;}"" data-sheets-userformat=""{&quot;2&quot;:513,&quot;3&quot;:{&quot;1&quot;:0},&quot;12&quot;:0}"">1 sachets brews 1 gallon of iced tea = serves up to 10 - 12oz servings</span></p><p><span style=""font-size:10pt;font-family:Arial;font-style:normal;"" data-sheets-root=""1"" data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;1 sachets brews 1 gallon of iced tea = serves up to 10 - 12oz servings\n25 gallons per case = 250 servings per case&quot;}"" data-sheets-userformat=""{&quot;2&quot;:513,&quot;3&quot;:{&quot;1&quot;:0},&quot;12&quot;:0}""><br>100 gallons per case = 1,000 servings per case</span></p>","","0abda748-e8a6-51de-a053-4227ce4e8489","Cases (100x)","1 Each","","",,,"https://cdn-s3-odeko-item-management-prod.odeko.com/images/5687beb5-3da3-55c9-b738-82fa05213b54",,"https://portal.odeko.com/supply/locations/238ae091-397c-480d-b630-88c1202274b1/catalog/item/4870fe64-41e9-4f64-9795-caea09045f6b",,,,"Mighty Leaf","Tea & Chai","Tea",,,"ODEKO",,,,,,,,,,,,,,
"40cb50f0-23d8-4c83-b494-e08b11e3b4d2","Mighty Leaf Earl Grey Decaf Tea Sachets","Mighty Leaf Earl Grey Decaf Tea is made from premium Ceylon and China teas that are blended with unique citrus notes of bergamot fruit to create a bold-flavored twist on the British tea classic. This elegant and balanced decaf tea is packed in our gourmet teabag, the silken tea pouch, and is infused with all of the rich, malty flavour of a regular Earl Grey.

100ct box","","0abda748-e8a6-51de-a053-4227ce4e8489","Cases (100x)","1 Each","","",,,"https://cdn-s3-odeko-item-management-prod.odeko.com/images/bbee2654-ece5-59c7-b386-4825d47d52bb",,"https://portal.odeko.com/supply/locations/238ae091-397c-480d-b630-88c1202274b1/catalog/item/40cb50f0-23d8-4c83-b494-e08b11e3b4d2",,,,"Mighty Leaf","Tea & Chai","Tea",,,"ODEKO",,,,,,,,,,,,,,
"336372c1-cae8-4f4e-9047-ecf028a33b4f","Mighty Leaf Ginger Peach Black Iced Tea Sachets","<p>This Mighty Leaf Ginger Peach Iced Tea combines the best of spicy and sweet. Smooth black tea yields a full flavoured iced tea with hints of ginger, spice and pEaches. Each package contains ten 1-ounce bags for making Iced Tea.
</p><p><br></p><p>
100 Tea Bags/Case</p><style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style><p><span style=""font-size:10pt;font-family:Arial;font-style:normal;"" data-sheets-root=""1"" data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;1 sachets brews 1 gallon of iced tea = serves up to 10 - 12oz servings\n25 gallons per case = 250 servings per case&quot;}"" data-sheets-userformat=""{&quot;2&quot;:513,&quot;3&quot;:{&quot;1&quot;:0},&quot;12&quot;:0}"">1 sachets brews 1 gallon of iced tea = serves up to 10 - 12oz servings<br></span></p><p><span style=""font-size:10pt;font-family:Arial;font-style:normal;"" data-sheets-root=""1"" data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;1 sachets brews 1 gallon of iced tea = serves up to 10 - 12oz servings\n25 gallons per case = 250 servings per case&quot;}"" data-sheets-userformat=""{&quot;2&quot;:513,&quot;3&quot;:{&quot;1&quot;:0},&quot;12&quot;:0}"">100 gallons per case = 1,000 servings per case</span></p>","","0abda748-e8a6-51de-a053-4227ce4e8489","Cases (100x)","1 Each","","",,,"https://cdn-s3-odeko-item-management-prod.odeko.com/images/527ae898-976e-5a15-8f94-eeeb555edd4c",,"https://portal.odeko.com/supply/locations/238ae091-397c-480d-b630-88c1202274b1/catalog/item/336372c1-cae8-4f4e-9047-ecf028a33b4f",,,,"Mighty Leaf","Tea & Chai","Tea",,,"ODEKO",,,,,,,,,,,,,,
"d2007980-95b3-4178-9472-277892b697a5","Mighty Leaf Green Tea Tropical Box(s) of 15 Whole Leaf Tea Pouches","Distinguish yourself from your competitors with Mighty Leaf Tea. Elevate your customers tea experience to a level that redefines the meaning of tea.","","0abda748-e8a6-51de-a053-4227ce4e8489","Cases (15x)","1 Each","","",,,"https://cdn-s3-odeko-item-management-prod.odeko.com/images/6c01bc72-48dd-569c-b992-29601b010521",,"https://portal.odeko.com/supply/locations/238ae091-397c-480d-b630-88c1202274b1/catalog/item/d2007980-95b3-4178-9472-277892b697a5",,,,"Mighty Leaf","Tea & Chai","Tea",,,"ODEKO",,,,,,,,,,,,,,
"6e39647d-b929-4cf3-8ccd-86ec330d0e43","Mighty Leaf Green Tea Tropical Tea Sachets","Mighty Leaf Green Tropical boasts smooth green tea leaves that harmoniously blend with sweet tropical fruits to create a sensation as uplifting as a breeze off the isle of Papenoo. A healthy and refreshing blend, Green Tea Tropical makes an ideal introduction to green tea. Mighty Leaf sourced the finest loose leaf green tea to infuse their silken tea pouch, their twist on the gourmet teabag, with an extraordinary flavor experience.

Case of 100","","0abda748-e8a6-51de-a053-4227ce4e8489","Cases (100x)","1 Each","","",,,"https://cdn-s3-odeko-item-management-prod.odeko.com/images/28eccb75-34bd-5546-bae4-e228bd3a7d33",,"https://portal.odeko.com/supply/locations/238ae091-397c-480d-b630-88c1202274b1/catalog/item/6e39647d-b929-4cf3-8ccd-86ec330d0e43",,,,"Mighty Leaf","Tea & Chai","Tea",,,"ODEKO",,,,,,,,,,,,,,
